order_id,order_item_id,customer_id,product_id,campaign_id,channel_id,platform_id,date,customer_name,email,customer_type,country,product_name,category,item_price,quantity,channel_name,platform_name,impressions,spend,clicks,orders,revenue
ORDR91001,ORDR0073796-0537,CUST20204,PROD63229,CMP80796,CHNL_01,PLT2,2025-12-07,Jessica Green,Jessica@example.com,low_volume_buyer,Egypt,Personalized Phone Case,Accessories,27.67,62,Social,Facebook Ads,11,92.1,42,23,1715.54
ORDR87567,ORDR0073796-0538,CUST03909,PROD10448,CMP93757,CHNL_01,PLT2,2024-07-22,Dean Cummings,Dean@example.com,low_volume_buyer,Vietnam,Personalized Photo Blanket,Home Decor,136.72,53,Social,Facebook Ads,30,37.25,80,14,7246.16
ORDR54075,ORDR0073796-0539,CUST30538,PROD04152,CMP21613,CHNL_02,PLT1,2025-10-25,Jill Miller,Jill@example.com,high_volume_buyer,Russian Federation,Foil-Pressed Greeting Card,Greeting Cards,109.6,190,Paid_Search,Google Ads,12,53.81,49,33,20824.0
ORDR98093,ORDR0073796-0540,CUST31698,PROD81247,CMP39239,CHNL_01,PLT2,2024-09-18,Frank Gonzalez,Frank@example.com,high_volume_buyer,Somalia,Custom Tote Bag,Accessories,89.21,171,Social,Facebook Ads,17,87.84,66,25,15254.91
ORDR93515,ORDR0073796-0541,CUST50954,PROD68292,CMP43774,CHNL_02,PLT1,2024-10-25,Sandy Dillon,Sandy@example.com,low_volume_buyer,Thailand,Personalized Children’s Storybook,Books,45.24,56,Paid_Search,Google Ads,22,117.25,80,38,2533.44
ORDR71650,ORDR0073796-0542,CUST31194,PROD10448,CMP45425,CHNL_01,PLT2,2025-05-16,Erik Ryan,Erik@example.com,top_buyer_vip,Botswana,Personalized Photo Mug,Drinkware,109.64,256,Social,Facebook Ads,6,67.7,33,39,28067.84
ORDR63368,ORDR0073796-0543,CUST71631,PROD96371,CMP96451,CHNL_03,PLT4,2024-04-28,Bryan Ortiz,Bryan@example.com,high_volume_buyer,Saint Martin,Custom Tote Bag,Accessories,89.21,171,Email,Mailchimp,14,29.33,79,48,15254.91
ORDR01259,ORDR0073796-0544,CUST66293,PROD99201,CMP29246,CHNL_01,PLT2,2024-12-18,Nichole Wilson,Nichole@example.com,ultra_vip_elite,Saint Pierre and Miquelon,FreePrints Mini Photobook,Photobooks,24.55,288,Social,Facebook Ads,19,38.79,53,39,7070.4
ORDR44201,ORDR0073796-0545,CUST76700,PROD42071,CMP96931,CHNL_03,PLT4,2025-05-03,Brandon Murphy,Brandon@example.com,low_volume_buyer,Mali,Personalized Phone Case,Accessories,27.67,62,Email,Mailchimp,24,20.2,107,28,1715.54
ORDR10913,ORDR0073796-0546,CUST51802,PROD16491,CMP95934,CHNL_02,PLT1,2024-05-13,Jose Nguyen,Jose@example.com,ultra_vip_elite,Bolivia,FreePrints Mini Photobook,Photobooks,24.55,288,Paid_Search,Google Ads,28,70.13,91,20,7070.4
ORDR22776,ORDR0073796-0547,CUST57654,PROD28820,CMP98361,CHNL_03,PLT4,2024-11-25,Holly Smith,Holly@example.com,top_buyer_vip,Sudan,Birth Announcement Card,Greeting Cards,30.74,250,Email,Mailchimp,19,21.69,100,21,7685.0
ORDR13477,ORDR0073796-0548,CUST30128,PROD34046,CMP34272,CHNL_02,PLT1,2025-08-11,Joseph Cabrera,Joseph@example.com,low_volume_buyer,Cyprus,Personalized Hoodie,Apparel,94.28,29,Paid_Search,Google Ads,21,90.36,90,14,2734.12
ORDR97820,ORDR0073796-0549,CUST26910,PROD04152,CMP31533,CHNL_02,PLT1,2024-04-10,Tamara Kerr,Tamara@example.com,ultra_vip_elite,Saint Pierre and Miquelon,FreePrints Mini Photobook,Photobooks,24.55,288,Paid_Search,Google Ads,25,108.12,55,23,7070.4
ORDR81158,ORDR0073796-0550,CUST15309,PROD08964,CMP90251,CHNL_01,PLT2,2025-12-20,Adam Hanson,Adam@example.com,low_volume_buyer,Serbia,Custom Name Puzzle Book,Books,107.21,57,Social,Facebook Ads,18,68.79,106,44,6110.97
ORDR55931,ORDR0073796-0551,CUST74263,PROD09824,CMP90790,CHNL_01,PLT2,2025-09-19,Mark Reyes,Mark@example.com,high_volume_buyer,Spain,Foil-Pressed Greeting Card,Greeting Cards,109.6,190,Social,Facebook Ads,20,49.03,94,46,20824.0
ORDR52806,ORDR0073796-0552,CUST60652,PROD74003,CMP44946,CHNL_03,PLT4,2024-08-15,Fernando Jones,Fernando@example.com,top_buyer_vip,Portugal,FreePrints Hardcover Photobook,Photobooks,40.62,276,Email,Mailchimp,30,11.24,30,23,11211.12
ORDR88814,ORDR0073796-0553,CUST89063,PROD28820,CMP32101,CHNL_01,PLT2,2025-08-27,Valerie Lawrence,Valerie@example.com,medium_volume_buyer,Benin,Personalized Business Card,Business Cards,35.43,137,Social,Facebook Ads,23,79.05,116,43,4853.91
ORDR38484,ORDR0073796-0554,CUST33645,PROD62516,CMP59854,CHNL_02,PLT1,2025-08-10,Ralph Hartman,Ralph@example.com,low_volume_buyer,Yemen,FreePrints Matte Photo Print,Photo Prints,5.13,51,Paid_Search,Google Ads,24,93.13,65,33,261.63
ORDR92090,ORDR0073796-0555,CUST77013,PROD63229,CMP38986,CHNL_01,PLT2,2024-05-18,Julie Mahoney,Julie@example.com,high_volume_buyer,France,FreePrints 4x6 Photo Print,Photo Prints,104.18,215,Social,Facebook Ads,7,80.19,110,36,22398.7
ORDR88341,ORDR0073796-0556,CUST82693,PROD54965,CMP44898,CHNL_02,PLT1,2024-03-14,Nicole Thomas,Nicole@example.com,low_volume_buyer,Suriname,FreePrints Layflat Photobook,Photobooks,67.89,68,Paid_Search,Google Ads,12,108.11,72,22,4616.52
ORDR86431,ORDR0073796-0557,CUST76935,PROD50265,CMP22661,CHNL_02,PLT1,2024-04-07,Rachel Quinn,Rachel@example.com,top_buyer_vip,Mauritius,FreePrints Square Photo Print,Photo Prints,113.85,262,Paid_Search,Google Ads,25,114.3,90,48,29828.7
ORDR30485,ORDR0073796-0558,CUST12175,PROD09824,CMP87130,CHNL_03,PLT4,2024-10-22,Megan Dougherty,Megan@example.com,medium_volume_buyer,Jamaica,FreePrints Glossy Photo Print,Photo Prints,52.92,80,Email,Mailchimp,12,26.87,108,14,4233.6
ORDR64719,ORDR0073796-0559,CUST63314,PROD28037,CMP93908,CHNL_01,PLT2,2025-11-09,Michael Torres,Michael@example.com,medium_volume_buyer,Austria,Engraved Wooden Keepsake Box,Home Decor,46.62,127,Social,Facebook Ads,8,59.39,36,42,5920.74
ORDR16220,ORDR0073796-0560,CUST71120,PROD50265,CMP02139,CHNL_01,PLT2,2025-06-15,Justin Robinson,Justin@example.com,low_volume_buyer,Montenegro,Personalized Photo Blanket,Home Decor,136.72,53,Social,Facebook Ads,19,96.34,92,16,7246.16
ORDR29557,ORDR0073796-0561,CUST62274,PROD63229,CMP75293,CHNL_03,PLT4,2024-04-30,Christopher Kim,Christopher@example.com,low_volume_buyer,Germany,Personalized Phone Case,Accessories,27.67,62,Email,Mailchimp,22,5.58,109,48,1715.54
ORDR84437,ORDR0073796-0562,CUST11281,PROD62516,CMP18620,CHNL_03,PLT4,2024-12-13,Shane Robinson,Shane@example.com,top_buyer_vip,Kyrgyz Republic,Custom Coffee Mug,Drinkware,119.91,224,Email,Mailchimp,27,21.61,60,44,26859.84
ORDR81945,ORDR0073796-0563,CUST65908,PROD77492,CMP20318,CHNL_01,PLT2,2025-02-11,Daniel Campos,Daniel@example.com,high_volume_buyer,Guernsey,FreePrints 4x6 Photo Print,Photo Prints,104.18,215,Social,Facebook Ads,26,70.15,108,40,22398.7
ORDR85886,ORDR0073796-0564,CUST04901,PROD77978,CMP86199,CHNL_02,PLT1,2024-07-14,John Martin,John@example.com,low_volume_buyer,Djibouti,FreePrints Layflat Photobook,Photobooks,67.89,68,Paid_Search,Google Ads,18,102.83,93,36,4616.52
ORDR49615,ORDR0073796-0565,CUST16133,PROD77978,CMP39875,CHNL_03,PLT4,2025-09-27,Jennifer Davis,Jennifer@example.com,low_volume_buyer,Cook Islands,Personalized Photo Blanket,Home Decor,136.72,53,Email,Mailchimp,7,19.51,94,26,7246.16
ORDR78017,ORDR0073796-0566,CUST76098,PROD08964,CMP56412,CHNL_01,PLT2,2024-12-06,Dennis Knapp,Dennis@example.com,top_buyer_vip,Vanuatu,Birth Announcement Card,Greeting Cards,30.74,250,Social,Facebook Ads,5,32.16,55,27,7685.0
ORDR37532,ORDR0073796-0567,CUST66846,PROD16491,CMP98700,CHNL_03,PLT4,2024-07-26,Ashley Gonzalez,Ashley@example.com,low_volume_buyer,Pakistan,FreePrints Layflat Photobook,Photobooks,67.89,68,Email,Mailchimp,30,29.45,79,46,4616.52
ORDR74262,ORDR0073796-0568,CUST18729,PROD74003,CMP01837,CHNL_01,PLT2,2024-01-21,Maria Harrison,Maria@example.com,top_buyer_vip,Benin,Custom Printed T-Shirt,Apparel,48.55,237,Social,Facebook Ads,30,39.85,93,18,11506.35
ORDR59229,ORDR0073796-0569,CUST19272,PROD97771,CMP63736,CHNL_01,PLT2,2025-04-21,Erin Bennett,Erin@example.com,medium_volume_buyer,El Salvador,Personalized Business Card,Business Cards,35.43,137,Social,Facebook Ads,27,69.6,91,41,4853.91
ORDR41604,ORDR0073796-0570,CUST63009,PROD85752,CMP67952,CHNL_03,PLT4,2023-12-29,Ruth Lee,Ruth@example.com,top_buyer_vip,Rwanda,Custom Printed T-Shirt,Apparel,48.55,237,Email,Mailchimp,22,20.73,114,41,11506.35
ORDR34728,ORDR0073796-0571,CUST63774,PROD68292,CMP55143,CHNL_01,PLT2,2024-07-09,Steven Thompson,Steven@example.com,low_volume_buyer,Zimbabwe,Custom Name Puzzle Book,Books,107.21,57,Social,Facebook Ads,19,91.13,31,47,6110.97
ORDR30864,ORDR0073796-0572,CUST04603,PROD12253,CMP31938,CHNL_03,PLT4,2024-08-11,Mrs. Hannah Hester,Mrs.@example.com,low_volume_buyer,Madagascar,Personalized Children’s Storybook,Books,45.24,56,Email,Mailchimp,13,10.69,70,39,2533.44
ORDR96646,ORDR0073796-0573,CUST12684,PROD85752,CMP34912,CHNL_02,PLT1,2024-03-18,Travis Garcia,Travis@example.com,low_volume_buyer,Antarctica (the territory South of 60 deg S),Personalized Phone Case,Accessories,27.67,62,Paid_Search,Google Ads,22,66.11,111,25,1715.54
ORDR26971,ORDR0073796-0574,CUST61680,PROD85752,CMP14387,CHNL_02,PLT1,2025-04-01,David Montgomery,David@example.com,medium_volume_buyer,Nigeria,Personalized Business Card,Business Cards,35.43,137,Paid_Search,Google Ads,23,72.58,77,21,4853.91
ORDR51568,ORDR0073796-0575,CUST19927,PROD42071,CMP12009,CHNL_02,PLT1,2025-09-15,Jonathan Cruz,Jonathan@example.com,ultra_vip_elite,Andorra,Custom Photo Pillow,Home Decor,129.05,293,Paid_Search,Google Ads,18,76.12,81,28,37811.65
ORDR96835,ORDR0073796-0576,CUST48008,PROD85752,CMP18006,CHNL_02,PLT1,2023-12-26,Lauren Higgins,Lauren@example.com,top_buyer_vip,Netherlands Antilles,Custom Coffee Mug,Drinkware,119.91,224,Paid_Search,Google Ads,8,65.77,57,49,26859.84
ORDR41508,ORDR0073796-0577,CUST48191,PROD85752,CMP84728,CHNL_03,PLT4,2025-02-01,Joseph Lewis,Joseph@example.com,high_volume_buyer,Tonga,Foil-Pressed Greeting Card,Greeting Cards,109.6,190,Email,Mailchimp,22,13.65,85,39,20824.0
ORDR06850,ORDR0073796-0578,CUST18440,PROD77492,CMP20518,CHNL_03,PLT4,2025-10-29,Joseph Freeman,Joseph@example.com,medium_volume_buyer,Sierra Leone,FreePrints 8x10 Photo Print,Photo Prints,86.08,136,Email,Mailchimp,22,19.59,57,37,11706.88
ORDR59904,ORDR0073796-0579,CUST78421,PROD50265,CMP98430,CHNL_01,PLT2,2025-09-14,Jacob Banks,Jacob@example.com,low_volume_buyer,Djibouti,Thank You Card with Photo,Greeting Cards,47.37,29,Social,Facebook Ads,5,91.95,47,43,1373.73
ORDR50776,ORDR0073796-0580,CUST30844,PROD77492,CMP60824,CHNL_01,PLT2,2024-01-01,Alexander Brooks,Alexander@example.com,low_volume_buyer,Maldives,Personalized Photo Blanket,Home Decor,136.72,53,Social,Facebook Ads,12,28.18,34,36,7246.16
ORDR68853,ORDR0073796-0581,CUST94520,PROD54965,CMP58458,CHNL_02,PLT1,2025-08-27,Stephen Hernandez,Stephen@example.com,low_volume_buyer,Dominican Republic,FreePrints Layflat Photobook,Photobooks,67.89,68,Paid_Search,Google Ads,26,81.51,30,27,4616.52
ORDR70051,ORDR0073796-0582,CUST60791,PROD12253,CMP30561,CHNL_01,PLT2,2025-05-26,Stephanie Hines,Stephanie@example.com,top_buyer_vip,Swaziland,Birth Announcement Card,Greeting Cards,30.74,250,Social,Facebook Ads,6,81.26,74,28,7685.0
ORDR41878,ORDR0073796-0583,CUST13469,PROD99201,CMP29801,CHNL_02,PLT1,2025-10-23,George Cameron,George@example.com,top_buyer_vip,Oman,Custom Printed T-Shirt,Apparel,48.55,237,Paid_Search,Google Ads,10,61.78,38,32,11506.35
ORDR14494,ORDR0073796-0584,CUST29125,PROD50265,CMP26360,CHNL_01,PLT2,2025-01-16,Kyle Smith,Kyle@example.com,low_volume_buyer,Reunion,FreePrints Wall Calendar,Calendars,52.95,40,Social,Facebook Ads,28,29.26,97,25,2118.0
ORDR30135,ORDR0073796-0585,CUST64895,PROD81247,CMP91109,CHNL_01,PLT2,2024-08-21,Angel Stewart,Angel@example.com,medium_volume_buyer,Indonesia,FreePrints 8x10 Photo Print,Photo Prints,86.08,136,Social,Facebook Ads,25,30.19,81,29,11706.88
ORDR90500,ORDR0073796-0586,CUST90545,PROD85752,CMP92397,CHNL_01,PLT2,2024-07-09,Gregory Lewis,Gregory@example.com,top_buyer_vip,South Georgia and the South Sandwich Islands,Custom Coffee Mug,Drinkware,119.91,224,Social,Facebook Ads,12,83.33,30,42,26859.84
ORDR37627,ORDR0073796-0587,CUST74508,PROD42071,CMP63191,CHNL_01,PLT2,2024-03-19,Manuel Marquez,Manuel@example.com,low_volume_buyer,Jersey,FreePrints Layflat Photobook,Photobooks,67.89,68,Social,Facebook Ads,22,32.75,32,26,4616.52
ORDR43098,ORDR0073796-0588,CUST11664,PROD97771,CMP32248,CHNL_02,PLT1,2024-01-28,Jeremy Russell,Jeremy@example.com,top_buyer_vip,Norway,FreePrints Hardcover Photobook,Photobooks,40.62,276,Paid_Search,Google Ads,28,109.52,41,18,11211.12
ORDR07044,ORDR0073796-0589,CUST74003,PROD97771,CMP73012,CHNL_01,PLT2,2025-10-22,Gregory Landry,Gregory@example.com,ultra_vip_elite,Dominica,Custom Photo Pillow,Home Decor,129.05,293,Social,Facebook Ads,18,82.62,63,49,37811.65
ORDR21196,ORDR0073796-0590,CUST04837,PROD28490,CMP47796,CHNL_03,PLT4,2025-08-04,Kenneth Odonnell,Kenneth@example.com,high_volume_buyer,Malaysia,Custom Tote Bag,Accessories,89.21,171,Email,Mailchimp,24,29.62,50,22,15254.91
ORDR79874,ORDR0073796-0591,CUST33749,PROD34046,CMP93626,CHNL_03,PLT4,2025-02-05,Vincent Gonzalez,Vincent@example.com,high_volume_buyer,Romania,Custom Name Necklace,Jewelry,40.56,216,Email,Mailchimp,24,24.12,32,46,8760.96
ORDR86159,ORDR0073796-0592,CUST62300,PROD77608,CMP82244,CHNL_02,PLT1,2024-11-01,Zachary Cole,Zachary@example.com,low_volume_buyer,Equatorial Guinea,Personalized Hoodie,Apparel,94.28,29,Paid_Search,Google Ads,25,58.92,100,18,2734.12
ORDR86333,ORDR0073796-0593,CUST89179,PROD97771,CMP01110,CHNL_01,PLT2,2025-10-25,Cassandra Perez,Cassandra@example.com,ultra_vip_elite,Hong Kong,Custom Photo Pillow,Home Decor,129.05,293,Social,Facebook Ads,28,36.33,110,47,37811.65
ORDR62693,ORDR0073796-0594,CUST93961,PROD74003,CMP46973,CHNL_02,PLT1,2024-12-02,Stephanie Wang,Stephanie@example.com,low_volume_buyer,Burundi,FreePrints Wall Calendar,Calendars,52.95,40,Paid_Search,Google Ads,10,113.74,84,27,2118.0
ORDR25537,ORDR0073796-0595,CUST41529,PROD05310,CMP81535,CHNL_01,PLT2,2025-09-18,John Davis,John@example.com,top_buyer_vip,Czech Republic,Personalized Holiday Greeting Card,Greeting Cards,90.0,271,Social,Facebook Ads,6,38.94,75,32,24390.0
ORDR34390,ORDR0073796-0596,CUST30243,PROD04152,CMP09788,CHNL_03,PLT4,2025-10-01,Jesse Diaz,Jesse@example.com,low_volume_buyer,Zambia,Custom Name Puzzle Book,Books,107.21,57,Email,Mailchimp,16,16.56,116,23,6110.97
ORDR23673,ORDR0073796-0597,CUST63950,PROD81247,CMP24791,CHNL_03,PLT4,2025-02-04,Mark Williams,Mark@example.com,low_volume_buyer,Kiribati,Personalized Children’s Storybook,Books,45.24,56,Email,Mailchimp,21,20.69,104,39,2533.44
ORDR71015,ORDR0073796-0598,CUST09154,PROD28037,CMP85580,CHNL_03,PLT4,2024-02-05,Michael Owens,Michael@example.com,top_buyer_vip,Turkmenistan,FreePrints Hardcover Photobook,Photobooks,40.62,276,Email,Mailchimp,21,27.37,55,46,11211.12
ORDR01515,ORDR0073796-0599,CUST07065,PROD81717,CMP74329,CHNL_03,PLT4,2025-08-27,Regina Miller,Regina@example.com,medium_volume_buyer,Eritrea,Personalized Business Card,Business Cards,35.43,137,Email,Mailchimp,16,16.76,36,15,4853.91
ORDR83118,ORDR0073796-0600,CUST94570,PROD99201,CMP18126,CHNL_02,PLT1,2025-04-06,Roberto Garcia,Roberto@example.com,ultra_vip_elite,Kiribati,Custom Photo Pillow,Home Decor,129.05,293,Paid_Search,Google Ads,8,102.31,108,49,37811.65
ORDR87192,ORDR0073796-0601,CUST91429,PROD97771,CMP34782,CHNL_02,PLT1,2024-09-02,Lacey Santos,Lacey@example.com,low_volume_buyer,Sweden,FreePrints Matte Photo Print,Photo Prints,5.13,51,Paid_Search,Google Ads,14,97.3,77,36,261.63
ORDR92952,ORDR0073796-0602,CUST29730,PROD97771,CMP10532,CHNL_01,PLT2,2025-01-14,Nicole Hebert,Nicole@example.com,top_buyer_vip,Indonesia,Personalized Photo Mug,Drinkware,109.64,256,Social,Facebook Ads,27,29.1,52,13,28067.84
ORDR93667,ORDR0073796-0603,CUST23935,PROD81247,CMP76989,CHNL_03,PLT4,2024-08-25,Natalie Figueroa,Natalie@example.com,low_volume_buyer,Myanmar,Personalized Photo Blanket,Home Decor,136.72,53,Email,Mailchimp,20,20.95,118,34,7246.16
ORDR09576,ORDR0073796-0604,CUST25966,PROD77608,CMP21064,CHNL_01,PLT2,2025-01-23,Jessica Hudson,Jessica@example.com,high_volume_buyer,Liechtenstein,Custom Tote Bag,Accessories,89.21,171,Social,Facebook Ads,27,56.74,59,34,15254.91
ORDR55584,ORDR0073796-0605,CUST93956,PROD50265,CMP05072,CHNL_02,PLT1,2025-03-01,Kerry Stevens,Kerry@example.com,high_volume_buyer,Central African Republic,Foil-Pressed Greeting Card,Greeting Cards,109.6,190,Paid_Search,Google Ads,16,92.49,113,22,20824.0
ORDR91217,ORDR0073796-0606,CUST80658,PROD28037,CMP17344,CHNL_01,PLT2,2025-08-14,Troy Dean,Troy@example.com,top_buyer_vip,Eritrea,Birth Announcement Card,Greeting Cards,30.74,250,Social,Facebook Ads,22,95.02,102,16,7685.0
ORDR99788,ORDR0073796-0607,CUST01069,PROD28949,CMP86559,CHNL_01,PLT2,2024-12-16,Brad Reed,Brad@example.com,low_volume_buyer,Kiribati,Thank You Card with Photo,Greeting Cards,47.37,29,Social,Facebook Ads,13,45.59,74,43,1373.73
ORDR89209,ORDR0073796-0608,CUST63269,PROD68292,CMP35429,CHNL_02,PLT1,2025-07-30,Michael White,Michael@example.com,medium_volume_buyer,Bulgaria,Engraved Wooden Keepsake Box,Home Decor,46.62,127,Paid_Search,Google Ads,17,78.33,84,35,5920.74
ORDR48944,ORDR0073796-0609,CUST31560,PROD05310,CMP84865,CHNL_01,PLT2,2025-04-03,Amanda Miller,Amanda@example.com,top_buyer_vip,Libyan Arab Jamahiriya,Custom Printed T-Shirt,Apparel,48.55,237,Social,Facebook Ads,21,43.55,106,12,11506.35
ORDR65972,ORDR0073796-0610,CUST88538,PROD67270,CMP41177,CHNL_01,PLT2,2024-05-25,Colton Johns,Colton@example.com,high_volume_buyer,Latvia,Foil-Pressed Greeting Card,Greeting Cards,109.6,190,Social,Facebook Ads,16,55.83,52,40,20824.0
ORDR76484,ORDR0073796-0611,CUST55641,PROD05310,CMP44770,CHNL_02,PLT1,2024-05-01,Erica Peterson,Erica@example.com,low_volume_buyer,Mexico,Personalized Children’s Storybook,Books,45.24,56,Paid_Search,Google Ads,18,78.52,80,18,2533.44
ORDR45353,ORDR0073796-0612,CUST50790,PROD54965,CMP76600,CHNL_02,PLT1,2025-02-14,Jeffrey Ellison,Jeffrey@example.com,ultra_vip_elite,Egypt,Custom Photo Pillow,Home Decor,129.05,293,Paid_Search,Google Ads,7,56.33,94,40,37811.65
ORDR97896,ORDR0073796-0613,CUST11522,PROD77492,CMP29105,CHNL_03,PLT4,2024-06-19,Samantha Fox,Samantha@example.com,ultra_vip_elite,Jersey,FreePrints Mini Photobook,Photobooks,24.55,288,Email,Mailchimp,10,16.28,118,33,7070.4
ORDR96543,ORDR0073796-0614,CUST78217,PROD97771,CMP57833,CHNL_03,PLT4,2025-12-15,Sarah Lee,Sarah@example.com,medium_volume_buyer,French Polynesia,FreePrints Glossy Photo Print,Photo Prints,52.92,80,Email,Mailchimp,21,27.76,39,19,4233.6
ORDR72470,ORDR0073796-0615,CUST24869,PROD05310,CMP45399,CHNL_02,PLT1,2025-04-18,Brendan Flores,Brendan@example.com,top_buyer_vip,British Virgin Islands,Custom Coffee Mug,Drinkware,119.91,224,Paid_Search,Google Ads,19,117.14,61,50,26859.84
ORDR68656,ORDR0073796-0616,CUST20839,PROD77978,CMP36538,CHNL_01,PLT2,2024-03-06,Paul Sanders,Paul@example.com,low_volume_buyer,New Caledonia,FreePrints Wall Calendar,Calendars,52.95,40,Social,Facebook Ads,10,37.54,72,29,2118.0
ORDR96862,ORDR0073796-0617,CUST93870,PROD16491,CMP62819,CHNL_02,PLT1,2024-05-05,Joe Coffey,Joe@example.com,medium_volume_buyer,Montserrat,Custom Wedding Invitation Card,Greeting Cards,108.3,144,Paid_Search,Google Ads,25,75.18,71,20,15595.2
ORDR50672,ORDR0073796-0618,CUST12187,PROD34046,CMP40078,CHNL_02,PLT1,2025-02-23,Samantha Stout,Samantha@example.com,top_buyer_vip,Syrian Arab Republic,FreePrints Square Photo Print,Photo Prints,113.85,262,Paid_Search,Google Ads,28,62.78,102,29,29828.7
ORDR74504,ORDR0073796-0619,CUST77251,PROD74003,CMP73243,CHNL_03,PLT4,2024-05-05,Ashley Drake,Ashley@example.com,low_volume_buyer,Mexico,Personalized Photo Blanket,Home Decor,136.72,53,Email,Mailchimp,24,19.25,94,23,7246.16
ORDR05977,ORDR0073796-0620,CUST44317,PROD63229,CMP95673,CHNL_03,PLT4,2024-11-26,Michael Martin,Michael@example.com,low_volume_buyer,Oman,Thank You Card with Photo,Greeting Cards,47.37,29,Email,Mailchimp,19,28.1,117,30,1373.73
ORDR32993,ORDR0073796-0621,CUST07324,PROD05310,CMP95333,CHNL_01,PLT2,2024-11-01,Amanda Hernandez,Amanda@example.com,low_volume_buyer,Mozambique,FreePrints Layflat Photobook,Photobooks,67.89,68,Social,Facebook Ads,10,79.75,56,39,4616.52
ORDR12951,ORDR0073796-0622,CUST92542,PROD81717,CMP46501,CHNL_01,PLT2,2024-01-16,David Wright,David@example.com,low_volume_buyer,Liberia,FreePrints Matte Photo Print,Photo Prints,5.13,51,Social,Facebook Ads,24,25.29,104,39,261.63
ORDR41037,ORDR0073796-0623,CUST11146,PROD09824,CMP42953,CHNL_03,PLT4,2025-05-27,Carrie Jensen,Carrie@example.com,low_volume_buyer,Malta,Personalized Photo Blanket,Home Decor,136.72,53,Email,Mailchimp,27,6.59,88,31,7246.16
ORDR61734,ORDR0073796-0624,CUST10215,PROD99201,CMP31138,CHNL_03,PLT4,2025-11-17,Henry White,Henry@example.com,top_buyer_vip,Mali,Birth Announcement Card,Greeting Cards,30.74,250,Email,Mailchimp,13,21.02,35,45,7685.0
ORDR37569,ORDR0073796-0625,CUST50188,PROD81717,CMP86749,CHNL_02,PLT1,2024-03-18,Jessica Mcdonald,Jessica@example.com,low_volume_buyer,Ukraine,FreePrints Wall Calendar,Calendars,52.95,40,Paid_Search,Google Ads,11,72.68,112,50,2118.0
ORDR71783,ORDR0073796-0626,CUST12286,PROD28037,CMP94494,CHNL_01,PLT2,2025-08-29,David Roman,David@example.com,high_volume_buyer,Algeria,Custom Name Necklace,Jewelry,40.56,216,Social,Facebook Ads,9,30.86,40,42,8760.96
ORDR97475,ORDR0073796-0627,CUST23805,PROD77978,CMP26546,CHNL_02,PLT1,2025-05-25,James Hendricks,James@example.com,high_volume_buyer,Iran,Custom Tote Bag,Accessories,89.21,171,Paid_Search,Google Ads,21,40.82,31,44,15254.91
ORDR01206,ORDR0073796-0628,CUST06979,PROD10448,CMP95635,CHNL_02,PLT1,2024-10-15,Christopher Hunt,Christopher@example.com,ultra_vip_elite,Liechtenstein,FreePrints Mini Photobook,Photobooks,24.55,288,Paid_Search,Google Ads,5,47.81,79,14,7070.4
ORDR83635,ORDR0073796-0629,CUST68612,PROD67270,CMP74541,CHNL_02,PLT1,2025-09-04,Joshua Clark,Joshua@example.com,top_buyer_vip,Maldives,Custom Printed T-Shirt,Apparel,48.55,237,Paid_Search,Google Ads,13,45.66,86,21,11506.35
ORDR37597,ORDR0073796-0630,CUST64192,PROD85752,CMP55426,CHNL_03,PLT4,2024-04-29,Dennis Yoder,Dennis@example.com,top_buyer_vip,Pakistan,Custom Printed T-Shirt,Apparel,48.55,237,Email,Mailchimp,9,22.39,90,14,11506.35
ORDR68405,ORDR0073796-0631,CUST08327,PROD22954,CMP99161,CHNL_01,PLT2,2024-05-26,Nicole Cox,Nicole@example.com,low_volume_buyer,Ireland,Personalized Children’s Storybook,Books,45.24,56,Social,Facebook Ads,19,26.07,86,43,2533.44
ORDR60446,ORDR0073796-0632,CUST56799,PROD77492,CMP15142,CHNL_01,PLT2,2024-11-17,Bonnie Bailey,Bonnie@example.com,low_volume_buyer,Gabon,Personalized Photo Blanket,Home Decor,136.72,53,Social,Facebook Ads,22,84.74,119,44,7246.16
ORDR03319,ORDR0073796-0633,CUST03314,PROD77608,CMP97114,CHNL_02,PLT1,2024-09-03,Erin Johnson,Erin@example.com,medium_volume_buyer,Saint Martin,FreePrints 8x10 Photo Print,Photo Prints,86.08,136,Paid_Search,Google Ads,20,43.61,64,37,11706.88
ORDR40166,ORDR0073796-0634,CUST42685,PROD16491,CMP95792,CHNL_02,PLT1,2025-11-17,Edward Smith,Edward@example.com,ultra_vip_elite,Spain,FreePrints Mini Photobook,Photobooks,24.55,288,Paid_Search,Google Ads,8,102.09,69,23,7070.4
ORDR72476,ORDR0073796-0635,CUST36829,PROD96371,CMP43846,CHNL_02,PLT1,2025-11-04,Laura Willis,Laura@example.com,high_volume_buyer,Norway,FreePrints 4x6 Photo Print,Photo Prints,104.18,215,Paid_Search,Google Ads,29,59.77,95,27,22398.7
ORDR80036,ORDR0073796-0636,CUST26008,PROD62516,CMP44982,CHNL_03,PLT4,2024-01-21,Michael Day,Michael@example.com,medium_volume_buyer,Rwanda,Custom Wedding Invitation Card,Greeting Cards,108.3,144,Email,Mailchimp,28,21.49,42,45,15595.2
